Tid,Gid,Same_identity
64008708,106820522370465795246,no
64045945,106756266572429761765,yes
64155778,100952979108377405860,no
64155778,104815050291205218627,yes
64236104,103811991028721683810,yes
64236104,117769933747623147124,no
64439230,100255120107004491447,yes
64439230,111425156369362162665,no
64475730,103900947265473716839,yes
64475730,104279688915479833867,no
64475730,113503632586695464234,no
64509925,104863726675932490137,yes
64509925,111884721401339946597,no
64534908,101689114016045813061,yes
64534908,114421704439548460899,no
65054050,105566420503165301945,no
65054050,112415528165591755484,yes
65241692,110968895688679836139,yes
65241692,112789575038219421252,no
65241692,114197951660575959146,no
65581806,111056304720943136850,yes
66267561,112036622517786488901,yes
66313580,114770240479591798071,no
66313580,114837243201814927314,yes
66406896,100644739256578503375,yes
66406896,105876972504565457520,no
66406896,110649665565372272426,no
66432570,102751239063709831149,no
66432570,114446985014897101158,yes
6651022,113668034301592938735,yes
6651022,117625632129312967138,no
66526677,102186054465540380644,yes
66595807,105301489295049486268,yes
66704080,103004379844418201600,yes
66964531,105219014599049633691,yes
669863,112961840933242145542,yes
669863,117030204753356388283,no
66988870,103739797211296549929,yes
67017427,113860303905277755996,yes
6715422,107506433023270101422,no
6715422,114192581685651555301,yes
67620493,115715034943081313641,yes
67621824,109799535316356423889,no
67621824,109970259395268674222,no
67621824,111402874860298531515,yes
67621824,114824369080271151236,no
6764672,101535441551325717026,yes
6764672,112075787323572915376,no
67692064,101830835156053970738,yes
67837043,105844700155461342049,yes
68053665,105029407812926779654,no
68053665,106105157903781912416,no
68053665,109955069403758770264,no
68053665,112036622517786488901,yes
68053665,114299690990674100537,no
68099873,102886197764899636537,no
68099873,103384405987706202819,yes
68151268,104651044437946465535,yes
6823402,100321446581689655278,no
6823402,117432954069873620026,yes
68960630,106394637666151302826,yes
690253,102242727332383446344,no
690253,112515330356117531877,yes
69380896,112811650518962267774,yes
69442760,100688048696861650432,yes
69442760,105176201879516938505,no
69442760,110711072637785202395,no
69442760,111875785330664310779,no
69442760,118136232699687858099,no
69490837,100041027501646240105,yes
69543139,117529727461843843676,yes
69609579,108569609415238552075,yes
69828121,101451907372712877045,no
69828121,104996011251233370836,yes
69828121,114062746338010055059,no
69828121,115259117066551216265,no
69872627,111021306269593064802,no
69872627,112075787323572915376,yes
70043423,102688827566685973309,yes
70065776,100466804848939818466,no
70065776,103472336494894566958,yes
70065776,110020827213867240810,no
7011512,108354737144055470344,yes
70148165,105700725708455799780,no
70148165,107184559254464134568,no
70148165,117632215249733694539,yes
701705016,109452821969801391658,yes
70250553,104922182115188485272,yes
70250553,111804396378199638320,no
70548070,100569147662153179684,yes
71014971,111516666921534402869,no
71014971,116541097839806213812,yes
71087905,100775004353680111591,yes
71196049,100353786203026504653,yes
71196049,117646762925314689802,no
71307960,115655887330549999354,yes
714573866,110391998412472621249,yes
71515420,103327007238815091951,yes
71515420,117471160386747339322,no
71542995,106121080063728223407,no
71542995,114181623008822990975,no
71542995,116459936799680387003,yes
71542995,116578446959647853741,no
71652185,102352920263615185629,no
71652185,110834168346895672615,yes
717682843,111453210694076531916,no
717682843,113138018188373376480,no
717682843,118022118229382971194,yes
71832038,100515694818433926897,no
71832038,100680416036373279784,no
71832038,103113184901769409808,yes
71878780,102029061282787477955,yes
71878780,108679594681931717316,no
71878780,112134103323398934866,no
71878780,115182176800088912092,no
720002796,108465232555625630911,yes
724791649,100558889608112131385,yes
724791649,104085666931985464873,no
724791649,112903608736898971769,no
724791649,113228838392374671731,no
72502580,107118598630402386846,yes
72694114,109846177475982328072,yes
72694114,117931996745447829636,no
728590404,110903501727924934886,yes
730563037,100906263275099522183,no
730563037,115374095904135531169,no
730563037,115799234856206458873,yes
73332573,102077821264615510279,yes
73332573,113090210766871505439,no
73332573,115466985777159061469,no
73366024,108658194302231556406,yes
73366024,111945924033389395152,no
73366024,113915362910303727582,no
73567120,101538270428622496168,yes
73567120,111250836186317177942,no
73637499,102792854031824507857,yes
73637499,111503806051559376226,no
73637499,113742551967378275004,no
736397762,110433633912639908794,yes
736397762,112030252599313459958,no
737271864,108904817398570477713,yes
737271864,116538575749937541885,no
73891806,102751239063709831149,no
73891806,117551259222559506786,yes
73921964,100907223470128561025,no
73921964,102730188485723075761,no
73921964,118290933519621530690,yes
73938376,100952979108377405860,yes
73938376,110972318851418733362,no
73938376,111417548179513805640,no
73938376,114306065303305029423,no
73952095,113962086845554565147,yes
740585240,104991415964294031133,yes
741057870,102709562416726138273,no
741057870,105238473703816537192,yes
741057870,117262317832688206522,no
74117860,107320017807198008219,no
74117860,111314692992952711335,yes
74213797,100906263275099522183,no
74213797,113158356342827755008,yes
74299992,112796302776740443064,yes
74299992,114231456603486238970,no
74346479,113700051165939294383,yes
74545560,109103844574109310097,yes
74781565,101535441551325717026,no
74781565,103679303948874131102,yes
74781565,105262240101118335352,no
747853,105176201879516938505,no
747853,109929756110358006820,yes
747853,112137856260369073927,no
74788485,102218185265623735853,yes
74788485,104404638051004319506,no
748482090,103067014092710842898,no
748482090,104134770709099956226,no
748482090,110865508009409873937,no
748482090,111241875786307511797,no
748482090,111400440689529247533,yes
74859163,115158268997680342018,yes
748749708,101038798235899726452,yes
748749708,111241875786307511797,no
748749708,112796302776740443064,no
75046141,100915749315638619325,yes
75046141,105264139093900718224,no
75046141,108179406384836217324,no
75046141,114154578195585647571,no
75234745,108178381830566584543,yes
75234745,111538675059310105255,no
75234745,118115220441804616568,no
75323685,110649665565372272426,yes
75323685,113788340880575687640,no
75481008,105582270922272313080,no
75481008,114524534186854696029,no
75481008,117782236386073259909,yes
75516979,115949482758223882273,yes
75517983,108782048445421025866,no
75517983,114710898028545692840,yes
75706074,113534890646070101118,yes
75710269,109567779145283441507,yes
75710269,110199464986842312368,no
75710269,115681601126076129870,no
75736828,112625072536436272487,yes
758742764,111846547887997033862,no
758742764,112034697325569510643,yes
758742764,116767252775240152368,no
759288548,117133396142850414386,yes
76067756,101680183819513158591,no
76067756,117451410481875669354,yes
761895013,107093340375915374483,yes
764642364,104081822149020120656,no
764642364,109036705277000868339,yes
764642364,116792504393170149172,no
7653842,104782246411457519819,yes
76569080,103793647677052508224,no
76569080,112036622517786488901,yes
76569080,115311744297063116242,no
76569080,116578446959647853741,no
76614444,107473595158196180605,yes
76614444,111510407750000988194,no
77032097,107017490815997658624,no
77032097,113138018188373376480,yes
77069359,104783554084461640476,yes
77069359,106481126199043485334,no
77069359,113382243766102297567,no
773924706,105301489295049486268,no
773924706,105772561463865428234,no
773924706,109452821969801391658,no
773924706,113033874192159669905,yes
77507047,100933960328321768497,yes
77507047,102153789898112549157,no
77507047,107461520202794364708,no
776357761,100756766310677250468,no
776357761,105153141457250492434,no
776357761,108823056620113241411,yes
776469763,107222201127071543542,yes
77773558,106360044968142121678,yes
77778937,103172290858656490894,no
77778937,113645803997061975277,yes
77778937,116410221705877339496,no
778224817,102665495303768772485,yes
779368,105582270922272313080,yes
780079339,107540794531810525865,yes
783214,105455627889755851738,yes
783214,107017490815997658624,no
783214,108444918605173083196,no
783214,108779570419016923666,yes
783214,110825302647523984272,yes
783214,111265300249933962384,no
783214,114154578195585647571,no
783214,114551337908366806262,yes
783214,114798083854492657081,yes
783214,115698819729401593600,yes
783214,117787649748080230527,yes
783214,118187480571217208733,yes
78488217,105738864708159686665,yes
78488217,117471160386747339322,no
785125866,104053469861658846694,yes
785125866,117416089932462647403,no
7861312,110286587261352351537,yes
786589,114985760485068752923,yes
78714752,107188215092159828019,yes
787611422,103793647677052508224,no
787611422,108358513619776891912,no
787611422,116551918012790231616,yes
787658617,103138658595232350221,no
787658617,104355987320242677255,yes
789320856,104016554105084363677,no
789320856,106374596041606999538,no
789320856,115331807664690239815,yes
789693690,104695941258640273411,yes
789693690,114985760485068752923,no
789693690,115311744297063116242,no
789693690,118295000009286518975,no
79060104,107954535053420768085,yes
79060104,115571357015163048065,no
79127662,100568807201225583267,no
79127662,104457412640412589084,no
79127662,110450779745663096371,yes
79127662,110649665565372272426,no
79127662,111061262032953518230,no
79127662,117782236386073259909,no
79127662,117995373782637356870,no
79170909,100188194041160825202,no
79170909,107227180120933103314,yes
79193651,100326914975623011947,no
79193651,111516666921534402869,yes
79280669,110834168346895672615,no
79280669,111199381020046956826,no
79280669,115736257669028617301,yes
7934512,102715805339564019967,yes
7934512,117135217543129568109,no
7934512,118295000009286518975,no
7945402,114251197478735896705,no
7945402,117922723196355818261,yes
795448,110865508009409873937,yes
79664853,104991415964294031133,no
79664853,106125330160782028851,no
79664853,110169294812009503910,yes
79664853,116917705661200120417,no
798131712,100268061803425101102,yes
79852367,111847051247234404767,yes
79852367,112174413414693619166,no
79852367,112341880587602191195,no
79852367,114556023252302398757,no
799719,104134770709099956226,yes
799719,108890405835195137525,no
801488042,102760922043898306220,no
801488042,108171953858241546723,yes
802736113,108904817398570477713,yes
802736113,113667171541444555694,no
802759974,107623844437420694277,no
802759974,113655084042539969380,yes
8038272,106329413043735327204,yes
80418820,104646993246591620198,yes
80418820,107228147218652471430,no
805283528,109087331204557072682,no
805283528,110798052408440637621,yes
80580358,100467678775139647774,no
80580358,105252579872975184219,no
80580358,109033299391956892579,yes
808000268,106123314021367597467,yes
808000268,109837608629190317320,no
808000268,111377787142746260365,no
80829676,104064298091078062852,yes
80829676,107054573664349711029,no
808493252,113382243766102297567,yes
80923581,100688048696861650432,no
80923581,101720560293238940880,no
80923581,106724350538825359876,yes
81024466,103187699653095635023,no
81024466,105000864368700262321,no
81024466,110089243900968923504,no
81024466,113524677536643747433,yes
81024466,118351035403336987164,no
81028638,100763649623878179769,yes
81076642,111355572273317722139,no
81076642,116093170501971864010,yes
811540526,103327007238815091951,no
811540526,111881117183839081782,yes
811540526,116653992599208763428,no
81168790,106721733329975040935,yes
81168790,109021904109092255280,no
81223632,114957287714787349243,yes
81594241,102879192609570124793,no
81594241,110021933900885835350,no
81594241,111761495958447355730,yes
816476,106056934188569523481,yes
816476,115730147621679868994,no
817462484,110148425982903280922,yes
817462484,117327578543544534224,no
81763298,113090538261657084220,yes
81763298,114919785003702348993,no
817709274,117321146316091781833,yes
81795804,107691672748595577197,no
81795804,114382376782773523535,yes
81795804,114465481367291273092,no
81822410,104340986663912931380,no
81822410,116202521092543634804,yes
818967181,107017490815997658624,no
818967181,110649665565372272426,no
818967181,113369985348208608761,no
818967181,118171875637078667388,yes
82014772,109918965866783820532,yes
82030658,100952979108377405860,no
82030658,103862378427570943830,no
82030658,110337349013399900251,yes
822189110,106035446066211336358,no
822189110,107054573664349711029,yes
822189110,115064580333669401513,no
82297145,108619158331781801517,yes
82297145,115954186387675387611,no
82297145,116715175873646505297,no
82381653,108617677353093893230,no
82381653,116605495738534841028,yes
824164531,104194670101026578005,no
824164531,109616350754359688867,no
824164531,109716816163647594426,yes
824164531,114448495721857277008,no
825019363,100631407006723924902,no
825019363,101508985001864301632,no
825019363,109285040954914619378,yes
825019363,113962086845554565147,no
82546376,104900333677222252852,yes
82546376,112903608736898971769,no
8262732,105578622360458643269,yes
8262732,109970259395268674222,no
8263,103735738437787113358,yes
82659047,105086527471120139339,yes
82699735,108904817398570477713,no
82699735,112496882821004592436,no
82699735,115011934808324004029,yes
833457542,109222918035260948090,yes
833457542,112093883223979188401,no
83356342,106811400335987876860,yes
834248941,109260008291368104546,yes
83558963,110404984029944396045,yes
83585836,104279688915479833867,yes
836051953,110475155885954213378,no
836051953,113004011804367138097,yes
837751309,115694259257302270422,yes
83809558,106780657656517225583,yes
843413790,116065027909077284273,yes
84431863,105574984009234317788,yes
846891644,112755462689594935588,yes
846891644,115669065416739807581,no
847680338,108249197989165409949,no
847680338,113557371289421835990,no
847680338,116846407432642694125,yes
850013402,108171953858241546723,yes
850013402,114524534186854696029,no
850174196,109195538056352774283,yes
852181045,102053420484837111813,yes
852181045,114044211730547579972,no
8522952,117175216111072088853,yes
85307937,108089618394689259925,yes
85307937,117271823550428470515,no
85774218,113900728054154724761,yes
858658544,107230040249004667075,no
858658544,117616819099234899721,yes
859074582,116663731624596694307,yes
85915815,113176508675646389014,yes
859682574,112665828600318363390,yes
86031917,111569238705934157052,yes
86215355,116192856530727621517,yes
86325338,104194670101026578005,yes
86325338,107849559058594253917,no
86353655,112965084764446697022,yes
8653092,101038631216597760766,yes
86793577,107017704360703857839,yes
86793577,110286587261352351537,no
86845960,101513812910112144772,no
86845960,106654724477238444796,no
86845960,114610539450436801420,yes
870579138,102128001791790942955,no
870579138,113369985348208608761,no
870579138,114465481367291273092,yes
870788498,114465481367291273092,yes
8718262,113505489413686598360,yes
872429509,109299147805368642516,yes
872902394,117591913938315705719,yes
874060459,116324743888565320543,yes
87412060,114582613829828626404,yes
87412060,117879658168440263181,no
87412060,117931996745447829636,no
874378868,111372175018008899735,yes
87475757,106123314021367597467,no
87475757,108249197989165409949,yes
874987640,102278067447352409734,yes
875722526,108730169077102768443,yes
875722526,109393848362875058618,no
875722526,116428350595425420086,no
87657685,113720025460050743787,yes
87689057,117327578543544534224,no
87689057,117696388871516252140,yes
87723335,105215917199260218600,yes
87930685,114197951660575959146,no
87930685,116673028308983871216,yes
87957832,101524269459571825585,yes
87957832,102029061282787477955,no
87979155,107798278635475296027,yes
88004785,101348943387904444352,no
88004785,115549847928358541465,yes
88498798,103004379844418201600,no
88498798,107623844437420694277,yes
88498798,108838460486632837361,no
886973371,104961549505398888707,yes
88702801,102936160408036876317,no
88702801,106289299399756374612,no
88702801,112572080514114392599,yes
88720882,109300144250008042614,no
88720882,111846547887997033862,no
88720882,117296219489457357975,yes
888213427,101496225020893974166,no
888213427,106020796603840060952,yes
88849701,102734224426625032292,no
88849701,115296371032956937978,yes
890699701,101689114016045813061,no
890699701,111705172882023588833,no
890699701,112031187077954095640,yes
89147680,113655084042539969380,no
89147680,117639204084350928306,yes
89293480,106562356159049449573,yes
89529057,110216533486826271678,yes
89660735,107053490791171654204,no
89660735,110796163080070480731,yes
897481,103964391991179912672,yes
897481,107763484577539531028,no
89755886,101654051830498611450,no
89755886,102541987679970892724,yes
89755886,117139388926376291125,no
89769889,111594070520024720978,yes
89801498,100260935370890373776,yes
89801498,114538901823939526599,no
89801498,115584893039448594131,no
898435346,108879585592845045153,yes
899819390,100626849893336387769,yes
9003112,103902709424118582055,no
9003112,107138492338116782874,yes
9015392,114035256540010919043,yes
90466900,108358513619776891912,yes
90466900,115361895367416004135,no
906734318,108221275318899423777,no
906734318,117769933747623147124,yes
907150350,108642034210350758513,no
907150350,114919785003702348993,yes
90835769,105500860283556284845,no
90835769,110422045931847327708,yes
9094372,100321248118790045611,yes
91355339,106150188477499784799,yes
913584582,111790958477002409247,yes
91646690,103317493960420400633,yes
91646690,108072062211032408236,no
91646690,117529727461843843676,no
91769316,101535441551325717026,no
91769316,104786080434420163397,no
91769316,111876739067647213678,yes
91789863,100562016019607810970,yes
91789863,109150656637107738134,no
91831654,114197951660575959146,no
91831654,116473776007535393393,yes
921102666,105951644802196818342,no
921102666,114244714407650509683,yes
92367769,103068043638779805303,no
92367769,110517645165063756157,no
92367769,117541980685499393146,yes
927706016,104975027043223389755,yes
927706016,118022118229382971194,no
9314712,111970603746364930778,yes
932385391,100252889462040799881,no
932385391,111355572273317722139,yes
932385391,116987351044210759574,no
9346302,102534006258795866025,no
9346302,102584843651218619073,yes
9346302,116551918012790231616,no
938551574,112235086617824111210,yes
938551574,114957366016646103054,no
939653216,103187957852241446215,no
939653216,104659092657674419854,yes
93995183,101867719598266894195,no
93995183,104266375438972856345,yes
93995183,109393848362875058618,no
93995183,113004011804367138097,no
93995183,115541454432910322595,no
93995183,117499456715520382236,no
941261,117742705901506766716,yes
9412682,110868237900589778718,yes
9415002,104140738845836421352,no
9415002,109202005752041940994,yes
9415002,109825077728730682972,no
942712704,109124280406940319791,yes
942712704,116552112026112369650,no
9444972,100500746260428492507,yes
9444972,104659092657674419854,no
94559403,102493448701784343681,yes
94559403,115176025822445224968,no
946491,105161464208920272734,yes
947919061,106551800964296329879,yes
95011000,105231065703051613598,yes
95011000,114957366016646103054,no
95174097,104064298091078062852,yes
95174097,113965319692567355739,no
95363601,114306065303305029423,yes
95512084,101208472078766177046,yes
95512084,113524677536643747433,no
95558468,111887491511584716759,yes
95722165,102197928741984613910,no
95722165,106440107609259692671,yes
95722165,117576975665840675662,no
961696452,110004181052849868555,yes
962014926,109550030419893756021,yes
962014926,116715175873646505297,no
9638712,104474290011100240267,no
9638712,111905892844107674645,yes
9638712,117466765998557228165,no
967437913,102460739293704984499,yes
967437913,117948140073409626639,no
96922526,105231065703051613598,no
96922526,107197881648787880368,no
96922526,111014063446953893623,yes
96972865,106512826100002065084,yes
96988657,109410371804180381216,yes
97012279,101960082859953333546,yes
97012279,108569609415238552075,no
97152713,115491819550862840131,yes
971810130,115209513155780239159,yes
97188684,101819706733527339753,no
97188684,105189758244973466335,yes
97188684,114256217528609081758,no
97303940,113600554160540969637,yes
97303940,114770240479591798071,no
973779746,101229885505414754409,no
973779746,101538270428622496168,no
973779746,110782754844152565345,yes
9744852,112202129523606984704,yes
975979332,106696074652941666313,yes
979737091,112096470027265686994,yes
9804082,104786538112631952200,yes
9804082,113924465273288655704,no
9805742,108153799613444119208,yes
98073069,108230388055497550617,yes
981421770,109970259395268674222,yes
981421770,111051967635062777212,no
981421770,114794723532613892967,no
98160485,104053469861658846694,no
98160485,118351035403336987164,yes
98475889,107086933014767219738,yes
985276944,100546841125707269412,no
985276944,110569512144719773364,yes
98688710,107280119479403896471,no
98688710,108179406384836217324,no
98688710,115538752986453113378,yes
98688710,118136232699687858099,no
990715189,117920956592378515108,yes
99080456,106933935108065848551,no
99080456,110368641076866299992,no
99080456,112358001127787168040,yes
991548360,103018429894999380258,yes
991548360,109202005752041940994,no
992519612,107849559058594253917,yes
99492031,104112700502285331526,no
99492031,116107647520094810407,no
99492031,116954625334131495714,yes
995750120,107138492338116782874,no
995750120,112912329007032118972,yes
995750120,118255512766703943814,no
99855253,109483214716467705622,yes
99868360,103187699653095635023,no
99868360,106286786323790464681,yes
99955565,112098673234117746247,yes
