Gid,Fid,Same_identity
118198055409311900946,100000340630138,0
118198055409311900946,100000529945283,0
118198055409311900946,100000667100543,1
118198055409311900946,100000741412157,0
118200110834290799678,100000041719953,0
118200110834290799678,100000159021436,0
118200110834290799678,100001031975532,1
118204227162215186986,100000141549881,0
118204227162215186986,100000473178454,1
118204227162215186986,100001076914545,0
118204227162215186986,100001083161874,0
118216219357530628990,100000248517638,0
118216219357530628990,100000612702228,0
118216219357530628990,100001048860707,1
118216219357530628990,100001051436006,0
118221290039467213873,100000272841575,1
118221290039467213873,100000576187505,0
118221290039467213873,100001186263458,0
118267074041180482330,100001218779219,1
118271957469132791918,100000453742180,1
118281241025171618086,100000020274316,0
118281241025171618086,100000106127165,0
118281241025171618086,100000731521458,0
118281241025171618086,100000910354695,1
118284636669510905253,100000060307919,0
118284636669510905253,100000333581498,1
118284636669510905253,100000371314126,0
118290384463158050270,100000179011965,0
118290384463158050270,100000202666693,1
118315255499810755376,100000062770684,0
118315255499810755376,100000085823126,1
118339705476291823671,100001073430911,0
118339705476291823671,100001206281122,1
118347512894479472211,100000393177786,0
118347512894479472211,100000809741186,1
118347512894479472211,100001159112617,0
118351035403336987164,100000085823126,0
118351035403336987164,100000399649570,1
118351035403336987164,100000728101472,0
118375107153509588116,100000502036709,0
118375107153509588116,100001000342977,1
118379000312754459043,100000363662838,1
118410451385313178149,100000495329201,1
118410451385313178149,100001051169086,0
118421645526171283202,100000317815964,0
118421645526171283202,100000428762695,1
118436940426613256778,100000340630138,1
118445570829159108114,100000765016217,1
