Tid,Gid,Same_identity
629433,106937506637353257438,no
629433,110593853249475600967,no
629433,113176508675646389014,no
629433,113218101287961545481,no
629433,113883191378951374216,no
629433,115007903408757379213,yes
629537782,113708686703940100514,yes
62958914,101664432965126606702,no
62958914,103392268542868533629,yes
62958914,103892843756494222476,no
62997624,109970259395268674222,yes
62997624,117038469232107445226,no
62997624,117053650510049826161,no
632142769,100112562828301113020,yes
632707111,102710135280717645936,yes
633058579,107120112732710071389,no
633058579,113273326366923191486,yes
633443907,106035446066211336358,yes
634351738,101770128360406447267,yes
634351738,113987939352583444477,no
634351738,117948140073409626639,no
634429326,114660995179185757182,yes
6356242,100861075586064762371,yes
636605319,103991285336818536420,yes
63695781,112849973790998332988,yes
637009034,101093976563648289177,yes
637009034,106544113502730502763,no
637009034,118136232699687858099,no
64008708,105034212788268216258,yes
64045945,106756266572429761765,yes
64155778,104815050291205218627,yes
64236104,103811991028721683810,yes
64439230,100255120107004491447,yes
64475730,103900947265473716839,yes
64475730,105839220057530276969,no
64509925,104863726675932490137,yes
64534908,101689114016045813061,yes
64534908,108739166296032996156,no
64534908,110992540192600516242,no
65054050,102173606332314164014,no
65054050,112415528165591755484,yes
65241692,110968895688679836139,yes
65581806,111056304720943136850,yes
66267561,106544113502730502763,no
66267561,112036622517786488901,yes
66267561,118136232699687858099,no
66313580,104350082360669565225,no
66313580,106990459730486922427,no
66313580,114837243201814927314,yes
66406896,100644739256578503375,yes
66432570,114446985014897101158,yes
6651022,107230040249004667075,no
6651022,113668034301592938735,yes
66526677,102186054465540380644,yes
66595807,102936160408036876317,no
66595807,105301489295049486268,yes
66704080,103004379844418201600,yes
66704080,107138492338116782874,no
66704080,109075750629984743751,no
66964531,105219014599049633691,yes
669863,112961840933242145542,yes
66988870,103739797211296549929,yes
66988870,108739166296032996156,no
66988870,111538675059310105255,no
67017427,113860303905277755996,yes
6715422,102189758671654240133,no
6715422,114192581685651555301,yes
6715422,114266753578867809369,no
67620493,103448640997558067665,no
67620493,103892843756494222476,no
67620493,110304579518973412429,no
67620493,112521087123250593344,no
67620493,115715034943081313641,yes
67620493,118255512766703943814,no
67621824,111402874860298531515,yes
6764672,101535441551325717026,yes
67692064,101830835156053970738,yes
67837043,105844700155461342049,yes
68053665,104279688915479833867,no
68053665,112036622517786488901,yes
68099873,103384405987706202819,yes
68099873,115730147621679868994,no
68151268,104651044437946465535,yes
6823402,117432954069873620026,yes
68960630,101532923049066862487,no
68960630,106394637666151302826,yes
690253,112515330356117531877,yes
690253,116408579623466907275,no
69380896,112811650518962267774,yes
69442760,100688048696861650432,yes
69442760,107082278701210921200,no
69442760,113109176238193092892,no
69490837,100041027501646240105,yes
69490837,101806750141735960126,no
69490837,106441570033029509222,no
69543139,105052722675625815621,no
69543139,114382376782773523535,no
69543139,117529727461843843676,yes
69609579,108569609415238552075,yes
69828121,104996011251233370836,yes
69828121,113987939352583444477,no
69872627,112075787323572915376,yes
69872627,117354960403553623970,no
70043423,102688827566685973309,yes
70065776,103472336494894566958,yes
7011512,108354737144055470344,yes
70148165,106544113502730502763,no
70148165,112789575038219421252,no
70148165,117632215249733694539,yes
70148165,118136232699687858099,no
701705016,109452821969801391658,yes
70250553,104922182115188485272,yes
70548070,100569147662153179684,yes
71014971,108284376742570502007,no
71014971,116541097839806213812,yes
71087905,100775004353680111591,yes
71087905,110433633912639908794,no
71196049,100353786203026504653,yes
71307960,115655887330549999354,yes
714573866,110391998412472621249,yes
71515420,103327007238815091951,yes
71542995,101483732166011555157,no
71542995,113176508675646389014,no
71542995,116459936799680387003,yes
71652185,110495608474269785741,no
71652185,110834168346895672615,yes
717682843,118022118229382971194,yes
71832038,103113184901769409808,yes
71832038,108794942917533257131,no
71878780,102029061282787477955,yes
71878780,106937506637353257438,no
720002796,108465232555625630911,yes
724791649,100558889608112131385,yes
72502580,107118598630402386846,yes
72694114,106544113502730502763,no
72694114,109846177475982328072,yes
72694114,118136232699687858099,no
728590404,110903501727924934886,yes
728590404,112960284703944957889,no
730563037,115799234856206458873,yes
73332573,102077821264615510279,yes
73332573,106544113502730502763,no
73332573,118136232699687858099,no
73366024,108658194302231556406,yes
73567120,101538270428622496168,yes
73567120,110304579518973412429,no
73637499,102792854031824507857,yes
736397762,110433633912639908794,yes
737271864,105135198302843216163,no
737271864,106811400335987876860,no
737271864,108904817398570477713,yes
737271864,112141671271909735156,no
73891806,116607451413574474055,no
73891806,117551259222559506786,yes
73921964,100353786203026504653,no
73921964,111473294216680482733,no
73921964,118290933519621530690,yes
73938376,100952979108377405860,yes
73938376,112703323488409728264,no
73952095,108590147577342967573,no
73952095,111022791083299154223,no
73952095,113962086845554565147,yes
740585240,104991415964294031133,yes
741057870,105238473703816537192,yes
74117860,111314692992952711335,yes
74213797,106544113502730502763,no
74213797,107082278701210921200,no
74213797,109646761374294232325,no
74213797,113109176238193092892,no
74213797,113158356342827755008,yes
74213797,118136232699687858099,no
74299992,110868237900589778718,no
74299992,111701882102895968005,no
74299992,111734707097070482702,no
74299992,112796302776740443064,yes
74299992,116138835180980429605,no
74346479,106286786323790464681,no
74346479,112387490733230098418,no
74346479,113700051165939294383,yes
74545560,109103844574109310097,yes
74545560,116715175873646505297,no
74781565,103679303948874131102,yes
747853,106698177172055193094,no
747853,109929756110358006820,yes
74788485,102218185265623735853,yes
748482090,108838460486632837361,no
748482090,111400440689529247533,yes
748482090,115606251863049682875,no
74859163,115158268997680342018,yes
748749708,101038798235899726452,yes
748749708,114759198232624245733,no
75046141,100915749315638619325,yes
75046141,106544113502730502763,no
75046141,118136232699687858099,no
75234745,108178381830566584543,yes
75323685,106544113502730502763,no
75323685,110649665565372272426,yes
75323685,118136232699687858099,no
75481008,117782236386073259909,yes
75516979,115934141597325608372,no
75516979,115949482758223882273,yes
75517983,114710898028545692840,yes
75706074,113534890646070101118,yes
75710269,109567779145283441507,yes
75736828,112625072536436272487,yes
758742764,112034697325569510643,yes
759288548,105252579872975184219,no
759288548,117133396142850414386,yes
76067756,117451410481875669354,yes
761895013,107093340375915374483,yes
764642364,104310462608442263116,no
764642364,109036705277000868339,yes
764642364,110593853249475600967,no
764642364,111868566819315188595,no
7653842,104782246411457519819,yes
7653842,107086933014767219738,no
76569080,112036622517786488901,yes
76614444,107473595158196180605,yes
77032097,113138018188373376480,yes
77069359,104783554084461640476,yes
77069359,106578394402183293486,no
77069359,110711072637785202395,no
773924706,113033874192159669905,yes
77507047,100933960328321768497,yes
77507047,105052722675625815621,no
776357761,106544113502730502763,no
776357761,108823056620113241411,yes
776357761,118136232699687858099,no
776469763,106544113502730502763,no
776469763,107222201127071543542,yes
776469763,118136232699687858099,no
77773558,106360044968142121678,yes
77773558,110593853249475600967,no
77773558,111868566819315188595,no
77778937,109808186385557229337,no
77778937,113645803997061975277,yes
778224817,102665495303768772485,yes
778224817,103488312762145240980,no
779368,105582270922272313080,yes
780079339,107540794531810525865,yes
780079339,109788231208326603894,no
783214,105455627889755851738,yes
783214,105483740693171772384,no
783214,106256724237066439474,no
783214,106618588317943363161,no
783214,108779570419016923666,yes
783214,109022332118944471562,no
783214,109818089261086831972,no
783214,110825302647523984272,yes
783214,114446985014897101158,no
783214,114551337908366806262,yes
783214,114798083854492657081,yes
783214,115698819729401593600,yes
783214,115809990258055121742,no
783214,117787649748080230527,yes
783214,118187480571217208733,yes
78488217,105738864708159686665,yes
785125866,100374956332838455240,no
785125866,104053469861658846694,yes
785125866,113987939352583444477,no
7861312,103280786824527848477,no
7861312,108726152831752630088,no
7861312,110286587261352351537,yes
7861312,111161147524949095445,no
7861312,114794723532613892967,no
7861312,115541454432910322595,no
7861312,116426866495602280067,no
786589,114985760485068752923,yes
78714752,107188215092159828019,yes
787611422,116551918012790231616,yes
787658617,104355987320242677255,yes
787658617,104545709373265156022,no
787658617,108275989736683840091,no
787658617,109857040975209966953,no
789320856,115331807664690239815,yes
789693690,104695941258640273411,yes
789693690,105951644802196818342,no
79060104,106843266855139140252,no
79060104,107954535053420768085,yes
79060104,116607451413574474055,no
79127662,110450779745663096371,yes
79170909,106544113502730502763,no
79170909,107227180120933103314,yes
79170909,118136232699687858099,no
79193651,106728856043143204200,no
79193651,111516666921534402869,yes
79193651,111734707097070482702,no
79280669,115736257669028617301,yes
79280669,115885579235623594084,no
7934512,102715805339564019967,yes
7934512,105000864368700262321,no
7934512,118125995247973624185,no
7945402,117922723196355818261,yes
795448,101394503087099242953,no
795448,103448640997558067665,no
795448,106728856043143204200,no
795448,110865508009409873937,yes
795448,114197951660575959146,no
795448,115149806518057814050,no
795448,116517282632854532672,no
795448,118255512766703943814,no
79664853,103280786824527848477,no
79664853,105364484035252527196,no
79664853,108726152831752630088,no
79664853,110169294812009503910,yes
79664853,111161147524949095445,no
79664853,114794723532613892967,no
79664853,116426866495602280067,no
798131712,100268061803425101102,yes
798131712,102514070238727572602,no
798131712,110132555317989725363,no
798131712,116361343298499344698,no
79852367,111847051247234404767,yes
79852367,115149806518057814050,no
799719,104134770709099956226,yes
799719,114794723532613892967,no
801488042,106224261089439233663,no
801488042,108171953858241546723,yes
801488042,114197951660575959146,no
802736113,105135198302843216163,no
802736113,108904817398570477713,yes
802736113,112141671271909735156,no
802759974,113655084042539969380,yes
8038272,103448640997558067665,no
8038272,106329413043735327204,yes
8038272,118255512766703943814,no
80418820,104646993246591620198,yes
80418820,109189137968513076451,no
805283528,110798052408440637621,yes
80580358,109033299391956892579,yes
808000268,106123314021367597467,yes
80829676,104064298091078062852,yes
80829676,106544113502730502763,no
80829676,118136232699687858099,no
80829676,118398789392734267962,no
808493252,101532923049066862487,no
808493252,113382243766102297567,yes
808493252,116653992599208763428,no
80923581,102714457115180388452,no
80923581,106724350538825359876,yes
81024466,112141671271909735156,no
81024466,113524677536643747433,yes
81028638,100763649623878179769,yes
81028638,106947902588747146281,no
81076642,116093170501971864010,yes
811540526,111881117183839081782,yes
811540526,112703323488409728264,no
81168790,106721733329975040935,yes
81223632,114957287714787349243,yes
81594241,107473595158196180605,no
81594241,111761495958447355730,yes
816476,106056934188569523481,yes
817462484,110148425982903280922,yes
81763298,103488312762145240980,no
81763298,113090538261657084220,yes
817709274,103892843756494222476,no
817709274,112521087123250593344,no
817709274,117321146316091781833,yes
81795804,100907223470128561025,no
81795804,114382376782773523535,yes
81822410,116202521092543634804,yes
818967181,118171875637078667388,yes
82014772,109918965866783820532,yes
82030658,110337349013399900251,yes
82030658,110710921714651811945,no
82030658,115491819550862840131,no
822189110,107054573664349711029,yes
822189110,109982507807390886124,no
82297145,108619158331781801517,yes
82381653,116323713238259373654,no
82381653,116605495738534841028,yes
824164531,109716816163647594426,yes
824164531,116605489190788924737,no
825019363,109285040954914619378,yes
82546376,104900333677222252852,yes
82546376,105398553676889842536,no
82546376,106544113502730502763,no
82546376,118136232699687858099,no
8262732,105578622360458643269,yes
8262732,105772561463865428234,no
8263,102128001791790942955,no
8263,103448640997558067665,no
8263,103488312762145240980,no
8263,103735738437787113358,yes
8263,107120112732710071389,no
8263,114631551887946671688,no
8263,116878781086482212870,no
8263,118255512766703943814,no
82659047,103892843756494222476,no
82659047,105086527471120139339,yes
82659047,108794942917533257131,no
82699735,100716977602077447415,no
82699735,101532923049066862487,no
82699735,104405679630072508308,no
82699735,115011934808324004029,yes
82699735,115237092509505721130,no
833457542,109222918035260948090,yes
83356342,106811400335987876860,yes
83356342,111161147524949095445,no
83356342,114259008608527619729,no
834248941,109260008291368104546,yes
834248941,112235086617824111210,no
83558963,101488444640229619524,no
83558963,110404984029944396045,yes
83585836,104279688915479833867,yes
836051953,113004011804367138097,yes
837751309,103354042957822198769,no
837751309,108144820846338775339,no
837751309,115694259257302270422,yes
83809558,106780657656517225583,yes
843413790,106889372965460492235,no
843413790,116065027909077284273,yes
84431863,105574984009234317788,yes
84431863,111317194395018468465,no
846891644,100041027501646240105,no
846891644,112755462689594935588,yes
846891644,117920956592378515108,no
847680338,116846407432642694125,yes
850013402,106578394402183293486,no
850013402,108171953858241546723,yes
850174196,107547720912119933783,no
850174196,109195538056352774283,yes
852181045,102053420484837111813,yes
852181045,106544113502730502763,no
852181045,108738543135908520741,no
852181045,118136232699687858099,no
8522952,101532923049066862487,no
8522952,117175216111072088853,yes
85307937,108089618394689259925,yes
85307937,117782236386073259909,no
85774218,102941466303170564393,no
85774218,113900728054154724761,yes
858658544,105153141457250492434,no
858658544,117616819099234899721,yes
859074582,100494364263712586164,no
859074582,116663731624596694307,yes
85915815,105000864368700262321,no
85915815,113176508675646389014,yes
859682574,106544113502730502763,no
859682574,112665828600318363390,yes
859682574,118136232699687858099,no
86031917,111569238705934157052,yes
86031917,117951327725186629857,no
86215355,102688827566685973309,no
86215355,116192856530727621517,yes
86325338,102356310654888725548,no
86325338,104194670101026578005,yes
86353655,100915749315638619325,no
86353655,112965084764446697022,yes
8653092,101038631216597760766,yes
8653092,113441017144720360461,no
86793577,107017704360703857839,yes
86793577,110176482386206490784,no
86845960,113033874192159669905,no
86845960,114610539450436801420,yes
870579138,108176792730996097778,no
870579138,108589701365744501144,no
870579138,114465481367291273092,yes
870788498,108176792730996097778,no
870788498,108589701365744501144,no
870788498,114465481367291273092,yes
8718262,113505489413686598360,yes
872429509,109299147805368642516,yes
872429509,110176482386206490784,no
872902394,106534926154355049719,no
872902394,108227386511778836553,no
872902394,111587319385064085440,no
872902394,112941264944453866027,no
872902394,117591913938315705719,yes
874060459,102760922043898306220,no
874060459,103448640997558067665,no
874060459,105301489295049486268,no
874060459,116324743888565320543,yes
874060459,118255512766703943814,no
87412060,114582613829828626404,yes
874378868,111372175018008899735,yes
87475757,108249197989165409949,yes
87475757,108738543135908520741,no
87475757,115237092509505721130,no
874987640,102278067447352409734,yes
874987640,103187699653095635023,no
875722526,108730169077102768443,yes
87657685,113720025460050743787,yes
87689057,117696388871516252140,yes
87723335,105215917199260218600,yes
87930685,105000864368700262321,no
87930685,116673028308983871216,yes
87930685,118125995247973624185,no
87957832,101524269459571825585,yes
87957832,106544113502730502763,no
87957832,117240177669871793636,no
87957832,118136232699687858099,no
87979155,107798278635475296027,yes
88004785,115549847928358541465,yes
88498798,107623844437420694277,yes
886973371,103187957852241446215,no
886973371,104961549505398888707,yes
88702801,110346500530502745039,no
88702801,112572080514114392599,yes
88720882,107654439346424846386,no
88720882,117296219489457357975,yes
888213427,106020796603840060952,yes
888213427,110590624905264327475,no
888213427,112119856178673629121,no
888213427,116750775235200702474,no
88849701,115296371032956937978,yes
890699701,102523367568032980545,no
890699701,112031187077954095640,yes
89147680,117639204084350928306,yes
89293480,106562356159049449573,yes
89529057,110216533486826271678,yes
89660735,110796163080070480731,yes
897481,103964391991179912672,yes
89755886,100374956332838455240,no
89755886,102541987679970892724,yes
89755886,118258576598570067220,no
89769889,111594070520024720978,yes
89801498,100260935370890373776,yes
89801498,114251197478735896705,no
898435346,108879585592845045153,yes
898435346,110593853249475600967,no
898435346,113218101287961545481,no
898435346,113883191378951374216,no
899819390,100626849893336387769,yes
899819390,103980368234745038836,no
899819390,117782236386073259909,no
9003112,107138492338116782874,yes
9003112,110603249638210894527,no
9015392,114035256540010919043,yes
90466900,106609336286411795230,no
90466900,108358513619776891912,yes
90466900,114181623008822990975,no
906734318,117769933747623147124,yes
907150350,100487839149626833980,no
907150350,114919785003702348993,yes
90835769,106544113502730502763,no
90835769,110422045931847327708,yes
90835769,118136232699687858099,no
9094372,100321248118790045611,yes
91355339,100487839149626833980,no
91355339,106150188477499784799,yes
913584582,105000864368700262321,no
913584582,111790958477002409247,yes
91646690,103317493960420400633,yes
91646690,112546179457909866674,no
91646690,115698819729401593600,no
91769316,100716977602077447415,no
91769316,103201362154124920729,no
91769316,111876739067647213678,yes
91789863,100562016019607810970,yes
91789863,104815050291205218627,no
91789863,106544113502730502763,no
91789863,118136232699687858099,no
91831654,108590147577342967573,no
91831654,113962086845554565147,no
91831654,116473776007535393393,yes
921102666,114244714407650509683,yes
92367769,105268185962501937268,no
92367769,106544113502730502763,no
92367769,107868802925151317504,no
92367769,117541980685499393146,yes
92367769,118136232699687858099,no
927706016,104975027043223389755,yes
927706016,106856352124354176826,no
9314712,111970603746364930778,yes
9314712,118147392141073790711,no
932385391,106544113502730502763,no
932385391,111355572273317722139,yes
932385391,116715175873646505297,no
932385391,118136232699687858099,no
9346302,102584843651218619073,yes
9346302,115809990258055121742,no
938551574,112235086617824111210,yes
939653216,104659092657674419854,yes
939653216,105364484035252527196,no
93995183,104266375438972856345,yes
941261,106728856043143204200,no
941261,114712852231433778388,no
941261,117742705901506766716,yes
9412682,110868237900589778718,yes
9412682,118125995247973624185,no
9415002,106544113502730502763,no
9415002,109202005752041940994,yes
9415002,118136232699687858099,no
942712704,103900947265473716839,no
942712704,109124280406940319791,yes
9444972,100500746260428492507,yes
94559403,102493448701784343681,yes
946491,102660925149030065933,no
946491,105161464208920272734,yes
946491,109559876976674069274,no
947919061,106551800964296329879,yes
947919061,107623844437420694277,no
947919061,109571907544987705280,no
947919061,110593853249475600967,no
947919061,111868566819315188595,no
95011000,105231065703051613598,yes
95011000,114768514209305549932,no
95174097,101200986202804542301,no
95174097,102523367568032980545,no
95174097,104064298091078062852,yes
95363601,114306065303305029423,yes
95512084,101208472078766177046,yes
95512084,116068929718715118792,no
95512084,117576975665840675662,no
95558468,111887491511584716759,yes
95722165,106440107609259692671,yes
95722165,114794723532613892967,no
95722165,117839483333988223624,no
961696452,110004181052849868555,yes
962014926,109550030419893756021,yes
9638712,105000864368700262321,no
9638712,111905892844107674645,yes
967437913,102460739293704984499,yes
96922526,111014063446953893623,yes
96972865,106512826100002065084,yes
96972865,106544113502730502763,no
96972865,118136232699687858099,no
96988657,109410371804180381216,yes
97012279,101960082859953333546,yes
97012279,109483214716467705622,no
97152713,100487839149626833980,no
97152713,115491819550862840131,yes
971810130,115209513155780239159,yes
97188684,105189758244973466335,yes
97303940,102798640974209279243,no
97303940,113600554160540969637,yes
973779746,110782754844152565345,yes
9744852,112202129523606984704,yes
9744852,118212927391274074354,no
975979332,106696074652941666313,yes
975979332,118317781363698538890,no
979737091,112096470027265686994,yes
9804082,104786538112631952200,yes
9805742,107937818781180419114,no
9805742,108153799613444119208,yes
9805742,109189137968513076451,no
9805742,118097525894070741569,no
98073069,108230388055497550617,yes
98073069,118290064699215706947,no
981421770,101403174733863658565,no
981421770,109970259395268674222,yes
981421770,114794723532613892967,no
98160485,115809990258055121742,no
98160485,118351035403336987164,yes
98475889,103588007142636240999,no
98475889,107086933014767219738,yes
985276944,110569512144719773364,yes
98688710,115538752986453113378,yes
990715189,117920956592378515108,yes
99080456,109670670411577277190,no
99080456,112358001127787168040,yes
991548360,103018429894999380258,yes
991548360,112703323488409728264,no
992519612,107849559058594253917,yes
99492031,108255547333870723106,no
99492031,116954625334131495714,yes
995750120,110593853249475600967,no
995750120,112912329007032118972,yes
995750120,113218101287961545481,no
995750120,113883191378951374216,no
99855253,100041027501646240105,no
99855253,109483214716467705622,yes
99855253,114197951660575959146,no
99868360,106286786323790464681,yes
99955565,112098673234117746247,yes
